        Frequency / GHz                Z/abs,linear
              0.49728459                       13.631854
              0.50274925                       11.256975
              0.50821392                        8.744742
              0.51367858                       6.4664953
              0.51914325                       5.2705223
              0.52460791                        6.084434
              0.53007258                       8.3342288
              0.53553725                       11.054985
              0.54100191                       13.779594
              0.54646658                       16.282573
              0.55193124                       18.426331
              0.55739591                       20.114338
              0.56286058                       21.277027
              0.56832524                       21.867666
              0.57378991                       21.861592
              0.57925457                       21.256745
              0.58471924                       20.075054
               0.5901839                       18.365172
              0.59564857                        16.20851
              0.60111324                       13.733974
               0.6065779                       11.156298
              0.61204257                       8.8726459
              0.61750723                       7.6068809
               0.6229719                       8.0929578
              0.62843656                       10.093595
              0.63390123                       12.799558
               0.6393659                       15.652681
              0.64483056                       18.347539
              0.65029523                         20.6998
              0.65575989                       22.585165
              0.66122456                       23.916635
              0.66668923                       24.636423
              0.67215389                       24.713461
              0.67761856                       24.143295
              0.68308322                       22.949423
              0.68854789                       21.186478
              0.69401255                       18.947146
              0.69947722                       16.377901
              0.70494189                       13.715349
              0.71040655                       11.362358
              0.71587122                       9.9688105
              0.72133588                       10.185714
              0.72680055                       11.959869
              0.73226521                       14.625056
              0.73772988                       17.581274
              0.74319455                       20.454614
              0.74865921                        23.01299
              0.75412388                       25.101595
              0.75958854                       26.613554
              0.76505321                       27.478004
              0.77051787                       27.655739
              0.77598254                       27.138296
              0.78144721                       25.949087
              0.78691187                       24.146727
              0.79237654                       21.832316
               0.7978412                       19.165122
              0.80330587                       16.395797
              0.80877054                       13.927651
               0.8142352                       12.367538
              0.81969987                       12.331908
              0.82516453                       13.891475
               0.8306292                       16.501695
              0.83609386                       19.546492
              0.84155853                       22.593092
               0.8470232                       25.361405
              0.85248786                       27.663836
              0.85795253                       29.371364
              0.86341719                       30.398094
              0.86888186                       30.694962
              0.87434652                       30.247892
              0.87981119                       29.078568
              0.88527586                       27.247721
              0.89074052                       24.862427
              0.89620519                        22.09127
              0.90166985                       19.194531
              0.90713452                       16.575332
              0.91259919                       14.816385
              0.91806385                       14.524885
              0.92352852                       15.869413
              0.92899318                       18.412351
              0.93445785                       21.535924
              0.93992251                       24.755251
              0.94538718                       27.741615
              0.95085185                       30.272215
              0.95631651                       32.193518
              0.96178118                       33.402551
              0.96724584                       33.838604
              0.97271051                       33.480345
              0.97817517                       32.346106
              0.98363984                       30.496982
              0.98910451                       28.043945
              0.99456917                       25.162305
               1.0000338                       22.119329
               1.0054985                       19.318613
               1.0109632                       17.330632
               1.0164278                        16.76827
               1.0218925                       17.886644
               1.0273572                       20.347548
               1.0328218                        23.54121
               1.0382865                       26.935201
               1.0437512                        30.15077
               1.0492158                       32.927062
               1.0546805                       35.083368
               1.0601452                       36.497399
               1.0656098                       37.094881
               1.0710745                       36.845499
               1.0765392                       35.762593
               1.0820038                       33.905941
               1.0874685                       31.388575
               1.0929332                       28.390503
               1.0983978                       25.184226
               1.1038625                       22.174643
               1.1093272                       19.927688
               1.1147918                        19.07145
               1.1202565                       19.943323
               1.1257212                        22.30282
               1.1311858                       25.556683
               1.1366505                       29.128192
               1.1421151                       32.586299
               1.1475798                       35.628619
               1.1530445                       38.044182
               1.1585091                       39.688852
               1.1639738                       40.472683
               1.1694385                       40.354534
               1.1749031                       39.341049
               1.1803678                       37.489033
               1.1858325                        34.91189
               1.1912971                       31.792616
               1.1967618                        28.40763
               1.2022265                       25.163753
               1.2076911                       22.627359
               1.2131558                          21.448
               1.2186205                        22.04466
               1.2240851                       24.277373
               1.2295498                       27.578621
               1.2350145                       31.330204
               1.2404791                       35.045709
               1.2459438                       38.376984
               1.2514085                       41.079154
               1.2568731                       42.983345
               1.2623378                       43.981581
               1.2678025                       44.019883
               1.2732671                       43.096401
               1.2787318                       41.263287
               1.2841965                       38.632691
               1.2896611                       35.389056
               1.2951258                       31.811585
               1.3005905                       28.309315
               1.3060551                       25.452187
               1.3115198                       23.915229
               1.3169845                       24.200047
               1.3224491                       26.273474
               1.3279138                       29.604858
               1.3333785                         33.5377
               1.3388431                       37.526445
               1.3443078                       41.172049
               1.3497724                       44.191419
               1.3552371                       46.387587
               1.3607018                       47.631881
               1.3661664                       47.855266
               1.3716311                       47.045462
               1.3770958                       45.248216
               1.3825604                       42.572798
               1.3880251                       39.203627
               1.3934898                       35.421599
               1.3989544                       31.637911
               1.4044191                       28.427845
               1.4098838                        26.49421
               1.4153484                       26.422845
               1.4208131                       28.296287
               1.4262778                       31.634647
               1.4317424                       35.747486
               1.4372071                       40.025776
               1.4426718                       44.013448
               1.4481364                       47.384053
               1.4536011                       49.908612
               1.4590658                       51.434717
               1.4645304                       51.875799
               1.4699951                       51.207034
               1.4754598                       49.465898
               1.4809244                       46.757109
               1.4863891                       43.263581
               1.4918538                       39.266771
               1.4973184                       35.179669
               1.5027831                       31.583626
               1.5082478                         29.2101
               1.5137124                       28.730571
               1.5191771                        30.35404
               1.5246418                        33.66871
               1.5301064                       37.956649
               1.5355711                       42.540705
               1.5410357                       46.900496
               1.5465004                       50.660074
               1.5519651                       53.553849
               1.5574297                       55.402182
               1.5628944                       56.098173
               1.5683591                       55.602124
               1.5738237                       53.941218
               1.5792884                       51.213849
               1.5847531                       47.599891
               1.5902177                       43.380153
               1.5956824                       38.968745
               1.6011471                       34.953003
               1.6066117                        32.09264
               1.6120764                        31.14536
               1.6175411                       32.458439
               1.6230057                       35.709441
               1.6284704                       40.162564
               1.6339351                       45.067894
               1.6393997                       49.832117
               1.6448644                       54.022435
               1.6503291                       57.331202
               1.6557937                       59.547491
               1.6612584                       60.540905
               1.6667231                       60.254259
               1.6721877                       58.702236
               1.6776524                       55.974993
               1.6831171                       52.247731
               1.6885817                       47.799289
               1.6940464                       43.043957
               1.6995111                       38.574322
               1.7049757                       35.176822
               1.7104404                       33.694656
               1.7159051                       34.625324
               1.7213697                       37.761298
               1.7268344                       42.362977
               1.7322991                       47.603586
               1.7377637                       52.806769
               1.7432284                       57.474014
                1.748693                       61.249138
               1.7541577                       63.885194
               1.7596224                       65.224653
                1.765087                       65.189916
               1.7705517                       63.780708
               1.7760164                       61.076862
                1.781481                       57.247137
               1.7869457                       52.566945
               1.7924104                       47.449585
                1.797875                       42.491634
               1.8033397                       38.503724
               1.8088044                       36.412118
                1.814269                       36.875591
               1.8197337                       39.831376
               1.8251984                       44.556164
                1.830663                       50.143548
               1.8361277                       55.822338
               1.8415924                       61.017592
                1.847057                       65.316799
               1.8525217                       68.431425
               1.8579864                       70.172629
                1.863451                       70.439068
               1.8689157                       69.212761
               1.8743804                       66.560908
                1.879845                       62.643885
               1.8853097                        57.73207
               1.8907744                       52.236389
                1.896239                       46.755741
               1.9017037                       42.121546
               1.9071684                       39.338753
                1.912633                       39.236389
               1.9180977                        41.93024
               1.9235624                       46.741208
                1.929027                       52.683013
               1.9344917                       58.876027
               1.9399564                       64.655819
                1.945421                        69.54413
               1.9508857                       73.204234
               1.9563503                       75.411112
                1.961815                       76.035881
               1.9672797                       75.039755
               1.9727443                        72.47472
                1.978209                       68.490621
               1.9836737                       63.351016
               1.9891383                       57.462888
                1.994603                       51.425479
               2.0000677                       46.086888
               2.0055323                       42.524301
                2.010997                       41.742655
               2.0164617                       44.073078
               2.0219263                       48.918425
                2.027391                       55.216655
               2.0328557                       61.964209
               2.0383203                       68.391183
                2.043785                       73.942051
               2.0492497                       78.223988
               2.0547143                       80.970111
                2.060179                       82.019624
               2.0656437                       81.309413
               2.0711083                       78.873344
                2.076573                       74.848326
               2.0820377                       69.489118
               2.0875023                       63.197009
                2.092967                       56.569375
               2.0984317                       50.466367
               2.1038963                       46.028932
                2.109361                       44.439051
               2.1148257                       46.281265
               2.1202903                       51.090007
                2.125755                       57.738578
               2.1312197                        65.08225
               2.1366843                       72.225944
                2.142149                       78.522644
               2.1476137                        83.51388
               2.1530783                       86.884191
                2.158543                       88.435802
               2.1640076                       88.077238
               2.1694723                       85.820945
                2.174937                        81.78819
               2.1804016                       76.222713
               2.1858663                       69.518181
                2.191331                       62.267745
               2.1967956                       55.338652
               2.2022603                       49.925337
                2.207725                       47.382371
               2.2131896                         48.5845
               2.2186543                       53.260995
                2.224119                       60.242381
               2.2295836                       68.224294
               2.2350483                       76.162059
                2.240513                       83.299419
               2.2459776                       89.100596
               2.2514423                       93.193559
                2.256907                        95.33765
               2.2623716                        95.40838
               2.2678363                       93.393001
                2.273301                       89.394057
               2.2787656                       83.641776
               2.2842303                        76.52008
                2.289695                       68.615438
               2.2951596                       60.797111
               2.3006243                       54.301334
                2.306089                       50.644522
               2.3115536                       51.023679
               2.3170183                       55.440716
                2.322483                       62.721311
               2.3279476                       71.383001
               2.3334123                       80.201087
                2.338877                       88.287641
               2.3443416                       95.015169
               2.3498063                       99.945481
                2.355271                       102.78808
               2.3607356                       103.38007
               2.3662003                       101.67915
               2.3716649                       97.765627
               2.3771296                       91.853369
               2.3825943                        84.31422
               2.3880589                       75.725437
               2.3935236                       66.953279
               2.3989883                       59.263203
               2.4044529                       54.316231
               2.4099176                       53.654729
               2.4153823                       57.644908
               2.4208469                       65.168577
               2.4263116                       74.549217
               2.4317763                       84.344044
               2.4372409                       93.504746
               2.4427056                       101.29411
               2.4481703                       107.19612
               2.4536349                       110.86223
               2.4590996                       112.08482
               2.4645643                       110.78698
               2.4700289                       107.02269
               2.4754936                       100.98621
               2.4809583                       93.034707
               2.4864229                        83.73364
               2.4918876                       73.941473
               2.4973523                       64.940021
               2.5028169                       58.511646
               2.5082816                       56.553709
               2.5137463                       59.898894
               2.5192109                       67.577962
               2.5246756                       77.711575
               2.5301403                       88.591215
               2.5356049                        98.97092
               2.5410696                       107.98089
               2.5465343                       115.01306
               2.5519989                       119.65093
               2.5574636                       121.63474
               2.5629283                       120.84708
               2.5683929                        117.3108
               2.5738576                       111.19683
               2.5793222                       102.84466
               2.5847869                       92.805329
               2.5902516                       81.925051
               2.5957162                       71.489485
               2.6011809                        63.37419
               2.6066456                       59.823538
               2.6121102                       62.242284
               2.6175749                       69.944908
               2.6230396                       80.856014
               2.6285042                       92.941907
               2.6339689                       104.70985
               2.6394336                       115.12806
               2.6448982                       123.47864
               2.6503629                       129.26534
               2.6558276                       132.16742
               2.6612922                       132.01995
               2.6667569                       128.80908
               2.6722216                       122.67792
               2.6776862                       113.94498
               2.6831509                       103.14401
               2.6886156                       91.104998
               2.6940802                       79.105872
               2.6995449                        69.08415
               2.7050096                       63.602796
               2.7104742                       64.735976
               2.7159389                       72.268424
               2.7214036                       83.965206
               2.7268682                        97.39409
               2.7323329                       110.74979
               2.7377976                       122.79998
               2.7432622                       132.69471
               2.7487269                       139.84349
               2.7541916                       143.85401
               2.7596562                       144.50557
               2.7651209                        141.7409
               2.7705855                       135.67003
               2.7760502                       126.58646
               2.7815149                       115.00373
               2.7869795                       101.73194
               2.7924442                       88.031192
               2.7979089                       75.868878
               2.8033735                       68.077198
               2.8088382                       67.472525
               2.8143029                       74.554418
               2.8197675                       87.017889
               2.8252322                        101.9439
               2.8306969                       117.12499
               2.8361615                        131.0769
               2.8416262                       142.78917
               2.8470909                       151.55932
               2.8525555                       156.91074
               2.8580202                        158.5569
               2.8634849                       156.38909
               2.8689495                       150.47789
               2.8744142                       141.08708
               2.8798789                        128.7065
               2.8853435                       114.12322
               2.8908082                       98.571176
               2.8962729                       84.017056
               2.9017375                       73.494655
               2.9072022                        70.59146
               2.9126669                       76.821501
               2.9181315                       89.988182
               2.9235962                       106.58495
               2.9290609                       123.87787
               2.9345255                       140.06064
               2.9399902                       153.92552
               2.9454549                        164.6359
               2.9509195                        171.6153
               2.9563842                       174.49926
               2.9618489                       173.11779
               2.9673135                       167.49423
               2.9727782                       157.85675
               2.9782428                       144.66759
               2.9837075                       128.68774
               2.9891722                       111.11861
               2.9946368                       93.899372
               3.0001015                       80.185379
               3.0055662                       74.301678
               3.0110308                       79.111124
               3.0164955                       92.844992
               3.0219602                       111.30727
               3.0274248                       131.06203
               3.0328895                       149.88309
               3.0383542                       166.31683
               3.0438188                       179.36474
               3.0492835                       188.33127
               3.0547482                       192.75906
               3.0602128                       192.40475
               3.0656775                       187.23472
               3.0711422                       177.43422
               3.0766068                       163.43295
               3.0820715                       145.96281
               3.0875362                       126.18827
               3.0930008                       105.99963
               3.0984655                       88.589893
               3.1039302                       78.913837
               3.1093948                       81.505445
               3.1148595                       95.551903
               3.1203242                       116.09583
               3.1257888                       138.74699
               3.1312535                       160.71895
               3.1367182                       180.24698
               3.1421828                       196.13511
               3.1476475                        207.5448
               3.1531122                       213.90722
               3.1585768                       214.89037
               3.1640415                       210.39133
               3.1695062                       200.54302
               3.1749708                       185.73629
               3.1804355                       166.67057
               3.1859001                       144.47062
               3.1913648                         120.963
               3.1968295                       99.300307
               3.2022941                       84.886691
               3.2077588                       84.158988
               3.2132235                       98.068482
               3.2186881                       120.92817
               3.2241528                       147.02542
               3.2296175                       172.80583
               3.2350821                       196.10372
               3.2405468                       215.47979
               3.2460115                       229.92222
               3.2514761                       238.72711
               3.2569408                       241.45438
               3.2624055                       237.91577
               3.2678701                       228.17949
               3.2733348                       212.58902
               3.2787995                       191.80693
               3.2842641                       166.91679
               3.2897288                       139.67336
               3.2951935                       113.12528
               3.3006581                       92.893411
               3.3061228                       87.354931
               3.3115875                        100.3552
               3.3170521                       125.77077
               3.3225168                       156.02493
               3.3279815                       186.47648
               3.3334461                       214.43219
               3.3389108                       238.14904
               3.3443755                       256.40302
               3.3498401                        268.3248
               3.3553048                        273.3406
               3.3607695                       271.15556
               3.3662341                       261.75629
               3.3716988                        245.4271
               3.3771635                       222.78737
               3.3826281                       194.87842
               3.3880928                       163.38153
               3.3935574                       131.19858
               3.3990221                       103.91946
               3.4044868                       91.604836
               3.4099514                       102.38757
               3.4154161                       130.57307
               3.4208808                       165.92782
               3.4263454                       202.21346
               3.4318101                       236.02513
               3.4372748                        265.2354
               3.4427394                       288.35724
               3.4482041                       304.31554
               3.4536688                       312.36845
               3.4591334                       312.08521
               3.4645981                       303.34718
               3.4700628                       286.36226
               3.4755274                       261.69681
               3.4809921                       230.34808
               3.4864568                       193.92739
               3.4919214                        155.1704
               3.4973861                       119.41874
               3.5028508                       97.822805
               3.5083154                        104.1939
               3.5137801                       135.25737
               3.5192448                        177.0063
               3.5247094                       220.74583
               3.5301741                       262.08273
               3.5356388                       298.39518
               3.5411034                       327.86502
               3.5465681                       349.15634
               3.5520328                       361.31113
               3.5574974                       363.72091
               3.5629621                       356.12714
               3.5684268                       338.63514
               3.5738914                         311.742
               3.5793561                       276.39603
               3.5848208                       234.14544
               3.5902854                       187.56259
               3.5957501                       141.59289
               3.6012147                       107.62301
               3.6066794                       105.95489
               3.6121441                       139.70081
               3.6176087                       189.68869
               3.6230734                        243.2315
               3.6285381                       294.51383
               3.6340027                       340.26642
               3.6394674                       378.24598
               3.6449321                       406.77753
               3.6503967                       424.61649
               3.6558614                       430.91394
               3.6613261                       425.21803
               3.6667907                       407.48947
               3.6722554                       378.12767
               3.6777201                       338.01981
               3.6831847                        288.6575
               3.6886494                        232.4712
               3.6941141                       173.95153
               3.6995787                       123.82718
               3.7050434                       108.27234
               3.7105081                       143.70142
               3.7159727                       204.69434
               3.7214374                       271.62752
               3.7269021                       336.54807
               3.7323667                       395.32107
               3.7378314                       445.14286
               3.7432961                       483.88169
               3.7487607                       509.89686
               3.7542254                       521.99869
               3.7596901                       519.45398
               3.7651547                       502.00652
               3.7706194                       469.90513
               3.7760841                       423.94627
               3.7815487                       365.56368
               3.7870134                       297.07812
               3.7924781                       222.55349
               3.7979427                       151.41021
               3.8034074                        112.9123
                3.808872                       146.90987
               3.8143367                       223.33639
               3.8198014                       309.51929
                3.825266                       394.10954
               3.8307307                        471.7863
               3.8361954                       538.97895
                 3.84166                       592.90774
               3.8471247                       631.35099
               3.8525894                       652.60349
                3.858054                        655.4919
               3.8635187                       639.40662
               3.8689834                       604.33797
                3.874448                       550.91877
               3.8799127                       480.49519
               3.8853774                        395.3043
                3.890842                       299.07397
               3.8963067                       199.70057
               3.9017714                       124.86376
                3.907236                       148.68318
               3.9127007                       248.29673
               3.9181654                       364.23674
                 3.92363                       479.33866
               3.9290947                       586.60806
               3.9345594                       681.36107
                3.940024                       759.82421
               3.9454887                       818.84547
               3.9509534                       855.86132
                3.956418                       868.93382
               3.9618827                       856.80581
               3.9673474                       818.95723
                3.972812                       755.66021
               3.9782767                       668.04517
               3.9837414                       558.22701
                3.989206                       429.69056
               3.9946707                       288.99683
               4.0001354                       157.85228
                  4.0056                       147.76661
               4.0110647                        286.0156
               4.0165293                       453.37228
                4.021994                       621.54337
               4.0274587                        781.0776
               4.0329233                       925.51012
                4.038388                       1049.3454
               4.0438527                       1147.7259
               4.0493173                       1216.4302
                4.054782                       1251.9559
               4.0602467                       1251.6222
               4.0657113                       1213.6717
                4.071176                       1137.3659
               4.0766407                        1023.076
               4.0821053                       872.39673
                 4.08757                       688.38832
               4.0930347                       476.50334
               4.0984993                       251.19334
                4.103964                        141.9875
               4.1094287                       356.57964
               4.1148933                       631.90667
                4.120358                       913.68873
               4.1258227                       1188.6976
               4.1312873                       1447.1549
                4.136752                        1679.977
               4.1422167                       1878.4437
               4.1476813                       2034.2568
                4.153146                       2139.6938
               4.1586107                       2187.7855
               4.1640753                       2172.4968
                 4.16954                       2088.8982
               4.1750047                       1933.3276
               4.1804693                       1703.5478
                4.185934                       1398.9387
               4.1913987                       1020.9308
               4.1968633                       575.38291
                4.202328                       144.27266
               4.2077926                       566.55561
               4.2132573                       1199.2375
                4.218722                       1886.7628
               4.2241866                       2614.9569
               4.2296513                       3372.4436
                4.235116                        4147.602
               4.2405806                       4928.3283
               4.2460453                       5702.1557
                 4.25151                       6456.4626
               4.2569746                       7178.7098
               4.2624393                       7856.6882
                4.267904                       8478.7656
               4.2733686                       9034.1265
               4.2788333                       9512.9972
                4.284298                       9906.8515
               4.2897626                       10208.592
               4.2952273                       10412.702
                4.300692                       10515.368
               4.3061566                       10514.558
               4.3116213                       10410.078
                4.317086                       10203.572
               4.3225506                       9898.4972
               4.3280153                       9500.0522
                 4.33348                       9015.0741
               4.3389446                       8451.8977
               4.3444093                       7820.1847
                4.349874                       7130.7255
               4.3553386                       6395.2188
               4.3608033                       5626.0342
                4.366268                       4835.9639
               4.3717326                       4037.9735
               4.3771973                       3244.9646
                4.382662                        2469.581
               4.3881266                       1724.1696
               4.3935913                       1021.5292
                4.399056                       384.94729
               4.4045206                       292.07516
               4.4099853                        795.3848
               4.4154499                       1250.8933
               4.4209146                       1633.7756
               4.4263793                       1939.2027
               4.4318439                       2165.6644
               4.4373086                       2313.6634
               4.4427733                       2385.4055
               4.4482379                       2384.6346
               4.4537026                       2316.4841
               4.4591673                       2187.3174
               4.4646319                       2004.5551
               4.4700966                       1776.4939
               4.4755613                       1512.1343
               4.4810259                       1221.0603
               4.4864906                       913.52253
               4.4919553                       601.46297
               4.4974199                       306.78466
               4.5028846                        172.9475
               4.5083493                        383.0325
               4.5138139                        636.8838
               4.5192786                       869.93997
               4.5247433                       1070.3478
               4.5302079                       1232.4557
               4.5356726                        1352.895
               4.5411373                       1429.8756
               4.5466019                       1462.9802
               4.5520666                       1453.0588
               4.5575313                       1402.1394
               4.5629959                       1313.3338
               4.5684606                       1190.7371
               4.5739253                       1039.3383
               4.5793899                       864.98634
               4.5848546                       674.56572
               4.5903193                       477.02687
               4.5957839                       289.17884
               4.6012486                       175.52788
               4.6067133                       257.28817
               4.6121779                       421.16931
               4.6176426                       586.88967
               4.6231072                       736.59316
               4.6285719                       863.21793
               4.6340366                       962.68269
               4.6395012                       1032.4527
               4.6449659                       1071.1694
               4.6504306                       1078.5212
               4.6558952                       1055.1757
               4.6613599                       1002.7253
               4.6668246                       923.63564
               4.6722892                       821.21028
               4.6777539                       699.61277
               4.6832186                       564.08412
               4.6886832                        421.8565
               4.6941479                       286.05659
               4.6996126                       193.03378
               4.7050772                       213.51318
               4.7105419                       319.56719
               4.7160066                       443.83373
               4.7214712                       562.54901
               4.7269359                       666.85899
               4.7324006                       752.08337
               4.7378652                       815.32724
               4.7433299                       854.84225
               4.7487946                       869.81899
               4.7542592                       860.30307
               4.7597239                       827.14952
               4.7651886                       771.99305
               4.7706532                       697.23942
               4.7761179                       606.11509
               4.7815826                       502.88746
               4.7870472                       393.62007
               4.7925119                       288.76827
               4.7979766                       211.55763
               4.8034412                       203.87344
               4.8089059                         268.706
               4.8143706                       362.32014
               4.8198352                       458.64293
               4.8252999                       546.84907
               4.8307645                       621.49091
               4.8362292                       679.31131
               4.8416939                       718.28724
               4.8471585                       737.30854
               4.8526232                       736.05543
               4.8580879                       714.94491
               4.8635525                       675.10707
               4.8690172                       618.38872
               4.8744819                       547.41293
               4.8799465                       465.78204
               4.8854112                       378.67504
               4.8908759                       294.56002
               4.8963405                       229.47831
               4.9018052                       209.56477
               4.9072699                       245.72382
               4.9127345                       314.65548
               4.9181992                        392.8288
               4.9236639                       468.05074
               4.9291285                        534.0343
               4.9345932                       587.10055
               4.9400579                       624.95964
               4.9455225                       646.26421
               4.9509872                       650.43467
               4.9564519                       637.58664
               4.9619165                       608.50372
               4.9673812                       564.64393
               4.9728459                       508.19873
               4.9783105                       442.26879
               4.9837752                        371.3208
               4.9892399                       302.30415
               4.9947045                       246.88846
               5.0001692                       222.31595
               5.0056339                       239.56721
               5.0110985                       288.42692
               5.0165632                       350.91423
               5.0220279                       414.77339
               5.0274925                       473.05478
               5.0329572                        521.6427
               5.0384218                        557.9692
               5.0438865                       580.46885
               5.0493512                       588.34964
               5.0548158                       581.49537
               5.0602805                       560.42853
               5.0657452                       526.31305
               5.0712098                       481.00615
               5.0766745                       427.20257
               5.0821392                       368.77179
               5.0876038                       311.47016
               5.0930685                       264.09267
               5.0985332                       238.56279
               5.1039978                       243.94114
               5.1094625                       276.97538
               5.1149272                       325.65751
               5.1203918                       379.07061
               5.1258565                       430.05645
               5.1313212                        474.1515
               5.1367858                       508.52198
               5.1422505                       531.39546
               5.1477152                       541.79253
               5.1531798                       539.40439
               5.1586445                        524.5426
               5.1641092                       498.13381
               5.1695738                       461.76007
               5.1750385                       417.77006
               5.1805032                       369.51675
               5.1859678                       321.79191
               5.1914325                       281.37849
               5.1968972                       256.81528
               5.2023618                       255.10971
               5.2078265                       276.20191
               5.2132912                       312.91118
               5.2187558                       356.55182
               5.2242205                       400.36331
               5.2296852                       439.75059
               5.2351498                       471.68021
               5.2406145                       494.19907
               5.2460791                       506.16251
               5.2515438                       507.09637
               5.2570085                       497.13437
               5.2624731                       477.00268
               5.2679378                       448.04576
               5.2734025                       412.30498
               5.2788671                       372.67365
               5.2843318                       333.13913
               5.2897965                       298.99638
               5.2952611                       276.49556
               5.3007258                       270.91262
               5.3061905                       283.39545
               5.3116551                        310.0493
               5.3171198                       344.61652
               5.3225845                        381.2789
               5.3280491                       415.62333
               5.3335138                       444.55333
               5.3389785                       465.99572
               5.3444431                       478.67521
               5.3499078                       481.98025
               5.3553725                       475.89388
               5.3608371                       460.96861
               5.3663018                       438.33669
               5.3717665                       409.75693
               5.3772311                       377.70132
               5.3826958                       345.46268
               5.3881605                       317.17618
               5.3936251                       297.44934
               5.3990898                       290.17611
               5.4045545                       296.76343
               5.4100191                       315.29539
               5.4154838                       341.63197
               5.4209485                       371.21157
               5.4264131                       400.13336
               5.4318778                       425.43862
               5.4373424                       445.04217
               5.4428071                        457.5996
               5.4482718                       462.40252
               5.4537364                       459.31406
               5.4592011                       448.73759
               5.4646658                       431.61186

